"Site","Date","Type","Analysis","count","year","month","day","DOY","notes","Group","Location"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Air_Temperature",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Site_Depth",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Secchi",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Water_Temperature",24.53,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Dissolved_Oxygen",6.32,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","SPC",454.9,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Conductivity",451.47,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","pH",8.29,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","pH_mV",-86.1,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Turbidity",44.98,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","pc_rfu",2.61,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Phycocyanin",2.63,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","chl_rfu",12.75,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 4 sed","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",48.29,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6","2022-07-18","Environmental Sonde","Air_Temperature",24,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Site_Depth",1.9,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Secchi",40,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Water_Temperature",24.62,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Dissolved_Oxygen",8.68,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","SPC",386,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Conductivity",383.3,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","pH",8.98,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","pH_mV",-125.5,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Turbidity",23.19,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","pc_rfu",4.66,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Phycocyanin",4.73,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","chl_rfu",10.64,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",43.11,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Air_Temperature",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Site_Depth",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Secchi",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Water_Temperature",24.55,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Dissolved_Oxygen",8.18,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","SPC",386.4,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Conductivity",383.3,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","pH",8.94,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","pH_mV",-123.9,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Turbidity",25.09,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","pc_rfu",4.51,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Phycocyanin",4.57,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","chl_rfu",11.54,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 6 sed","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",45.83,2022,7,18,199,NA,"Late","Not Normal"
"Bridge","2022-07-18","Environmental Sonde","Air_Temperature",25,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Site_Depth",4,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Secchi",40,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Water_Temperature",24.5,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Dissolved_Oxygen",6.395,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","SPC",398.7,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Conductivity",395,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","pH",8.45,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","pH_mV",-99.2,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Turbidity",25.99,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","pc_rfu",3.49,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Phycocyanin",3.52,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","chl_rfu",7.82,2022,7,18,199,NA,"Late","Inner Bay"
"Bridge","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",31.95,2022,7,18,199,NA,"Late","Inner Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Air_Temperature",25,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Site_Depth",2.3,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Secchi",40,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Water_Temperature",24.46,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Dissolved_Oxygen",6.31,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","SPC",440.9,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Conductivity",436.4,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","pH",8.17,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","pH_mV",-78.8,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Turbidity",20.73,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","pc_rfu",1.94,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Phycocyanin",1.97,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","chl_rfu",4.57,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",18.41,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Air_Temperature",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Site_Depth",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Secchi",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Water_Temperature",24.42,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Dissolved_Oxygen",5.66,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","SPC",442,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Conductivity",437.1,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","pH",8.05,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","pH_mV",-72.1,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Turbidity",41.23,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","pc_rfu",1.65,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Phycocyanin",1.61,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","chl_rfu",4.41,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 2 sed","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",17.95,2022,7,18,199,NA,"Late","Not Normal"
"Buoy 2","2022-07-18","Environmental Sonde","Air_Temperature",24,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Site_Depth",2.7,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Secchi",60,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Water_Temperature",24.52,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Dissolved_Oxygen",6.49,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","SPC",429.2,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Conductivity",425.3,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","pH",8.21,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","pH_mV",-81.3,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Turbidity",13.02,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","pc_rfu",1.06,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Phycocyanin",1.06,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","chl_rfu",2.68,2022,7,18,199,NA,"Late","Outer Bay"
"Buoy 2","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",11.23,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Air_Temperature",24,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Site_Depth",2.9,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Secchi",60,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Water_Temperature",24.62,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Dissolved_Oxygen",6.48,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","SPC",440.1,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Conductivity",437,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","pH",8.23,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","pH_mV",-82.6,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Turbidity",11.49,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","pc_rfu",1.27,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Phycocyanin",1.26,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","chl_rfu",3.33,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",13.37,2022,7,18,199,NA,"Late","Outer Bay"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Air_Temperature",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Site_Depth",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Secchi",NA,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Water_Temperature",24.5,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Dissolved_Oxygen",5.84,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","SPC",440,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Conductivity",435.4,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","pH",8.11,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","pH_mV",-75.4,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Turbidity",14.73,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","pc_rfu",0.93,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Phycocyanin",0.93,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","chl_rfu",2.6,2022,7,18,199,NA,"Late","Not Normal"
"ODNR 1 sed","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",10.52,2022,7,18,199,NA,"Late","Not Normal"
"EC 1163","2022-07-18","Environmental Sonde","Air_Temperature",25,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Site_Depth",3.7,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Secchi",50,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Water_Temperature",24.61,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Dissolved_Oxygen",6.99,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","SPC",400.6,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Conductivity",398.5,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","pH",8.35,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","pH_mV",-89.2,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Turbidity",13.34,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","pc_rfu",1.22,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Phycocyanin",1.22,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","chl_rfu",2.81,2022,7,18,199,NA,"Late","Outer Bay"
"EC 1163","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",11.28,2022,7,18,199,NA,"Late","Outer Bay"
"Causeway","2022-07-18","Environmental Sonde","Air_Temperature",25,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Site_Depth",1.1,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Secchi",60,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Water_Temperature",24.49,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Dissolved_Oxygen",8.63,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","SPC",368.3,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Conductivity",364.6,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","pH",8.64,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","pH_mV",-105.6,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Turbidity",11.71,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","pc_rfu",1.52,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Phycocyanin",1.54,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","chl_rfu",3.13,2022,7,18,199,NA,"Late","Not Normal"
"Causeway","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",13.17,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Air_Temperature",NA,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Site_Depth",NA,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Secchi",NA,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Water_Temperature",24.29,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Dissolved_Oxygen",8.15,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","SPC",368.9,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Conductivity",363.8,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","pH",8.55,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","pH_mV",-100.7,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Turbidity",12.92,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","pc_rfu",1.43,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Phycocyanin",1.45,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","chl_rfu",3.09,2022,7,18,199,NA,"Late","Not Normal"
"Causeway sed","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",12.79,2022,7,18,199,NA,"Late","Not Normal"
"Bells","2022-07-18","Environmental Sonde","Air_Temperature",25,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Site_Depth",9.8,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Secchi",130,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Water_Temperature",24.43,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Dissolved_Oxygen",8.82,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","SPC",287.5,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Conductivity",284,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","pH",8.77,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","pH_mV",-113.6,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Turbidity",2.81,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","pc_rfu",0.33,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Phycocyanin",0.31,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","chl_rfu",0.64,2022,7,18,199,NA,"Late","Outer Bay"
"Bells","2022-07-18","Environmental Sonde","Chlorophyll_Sonde",2.57,2022,7,18,199,NA,"Late","Outer Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Air_Temperature",23,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Site_Depth",1.2,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Secchi",30,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Water_Temperature",25.96,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Dissolved_Oxygen",6.35,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","SPC",608,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Conductivity",617,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","pH",8.32,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","pH_mV",-87.9,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Turbidity",56.6,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","pc_rfu",2.64,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Phycocyanin",2.63,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","chl_rfu",11.56,2022,7,25,206,NA,"Late","Inner Bay"
"Muddy Creek","2022-07-25","Environmental Sonde","Chlorophyll_Sonde",48.43,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Air_Temperature",23,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Site_Depth",1.7,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Secchi",30,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Water_Temperature",25.86,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Dissolved_Oxygen",6.14,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","SPC",452,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Conductivity",459,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","pH",8.34,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","pH_mV",-89.5,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Turbidity",42.5,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","pc_rfu",3.6,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Phycocyanin",3.67,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","chl_rfu",8.01,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4","2022-07-25","Environmental Sonde","Chlorophyll_Sonde",32.61,2022,7,25,206,NA,"Late","Inner Bay"
"ODNR 4 sed","2022-07-25","Environmental Sonde","Air_Temperature",NA,2022,7,25,206,NA,"Late","Not Normal"
